inventory_id,pharmacy_id,medicine_id,quantity,status,updated_at
INV001791,PH0034,MED0198,167,AVAILABLE,2026-08-19 20:12:34
INV001792,PH0034,MED0492,194,AVAILABLE,2026-08-19 21:55:38
INV001793,PH0034,MED0441,316,AVAILABLE,2026-08-19 19:36:33
INV001794,PH0034,MED0278,286,AVAILABLE,2026-08-19 18:41:59
INV001795,PH0034,MED0197,205,AVAILABLE,2026-08-19 21:17:57
INV001796,PH0034,MED0375,93,AVAILABLE,2026-08-19 20:13:23
INV001797,PH0034,MED0253,146,AVAILABLE,2026-08-19 17:33:11
INV001798,PH0034,MED0126,174,AVAILABLE,2026-08-19 17:34:33
INV001799,PH0034,MED0439,16,LOW_STOCK,2026-08-19 20:03:24
INV001800,PH0034,MED0054,0,OUT_OF_STOCK,2026-08-19 20:13:10
INV001801,PH0034,MED0349,1,LOW_STOCK,2026-08-19 19:19:38
INV001802,PH0034,MED0238,389,AVAILABLE,2026-08-19 19:51:33
INV001803,PH0034,MED0511,82,AVAILABLE,2026-08-19 21:54:18
INV001804,PH0034,MED0456,266,AVAILABLE,2026-08-19 23:11:40
INV001805,PH0034,MED0305,11,LOW_STOCK,2026-08-19 20:02:19
INV001806,PH0034,MED0365,19,LOW_STOCK,2026-08-19 18:44:44
INV001807,PH0034,MED0200,296,AVAILABLE,2026-08-19 18:31:59
INV001808,PH0034,MED0171,267,AVAILABLE,2026-08-19 22:26:34
INV001809,PH0034,MED0442,3,LOW_STOCK,2026-08-19 21:53:24
INV001810,PH0034,MED0398,178,AVAILABLE,2026-08-19 19:59:43
INV001811,PH0034,MED0430,0,OUT_OF_STOCK,2026-08-19 18:29:42
INV001812,PH0034,MED0130,13,LOW_STOCK,2026-08-19 21:32:29
INV001813,PH0034,MED0236,24,AVAILABLE,2026-08-19 21:59:34
INV001814,PH0034,MED0138,297,AVAILABLE,2026-08-19 20:03:34
INV001815,PH0034,MED0297,22,AVAILABLE,2026-08-19 23:17:00
INV001816,PH0034,MED0046,41,AVAILABLE,2026-08-19 22:19:36
INV001817,PH0034,MED0030,193,AVAILABLE,2026-08-19 19:17:27
INV001818,PH0034,MED0344,30,AVAILABLE,2026-08-19 22:31:00
INV001819,PH0034,MED0512,380,AVAILABLE,2026-08-19 19:27:47
INV001820,PH0034,MED0014,390,AVAILABLE,2026-08-19 18:04:30
INV001821,PH0034,MED0479,207,AVAILABLE,2026-08-19 17:43:01
INV001822,PH0034,MED0005,161,AVAILABLE,2026-08-19 20:13:14
INV001823,PH0034,MED0017,357,AVAILABLE,2026-08-19 18:12:37
INV001824,PH0034,MED0060,157,AVAILABLE,2026-08-19 20:57:53
INV001825,PH0034,MED0139,258,AVAILABLE,2026-08-19 21:28:56
INV001826,PH0034,MED0308,70,AVAILABLE,2026-08-19 21:15:59
INV001827,PH0034,MED0281,368,AVAILABLE,2026-08-19 19:58:22
INV001828,PH0034,MED0449,107,AVAILABLE,2026-08-19 18:26:53
INV001829,PH0034,MED0028,389,AVAILABLE,2026-08-19 21:00:36
INV001830,PH0034,MED0106,194,AVAILABLE,2026-08-19 21:38:44
INV001831,PH0034,MED0309,116,AVAILABLE,2026-08-19 22:11:23
INV001832,PH0034,MED0421,0,OUT_OF_STOCK,2026-08-19 17:41:08
INV001833,PH0034,MED0516,141,AVAILABLE,2026-08-19 19:16:01
INV001834,PH0034,MED0045,293,AVAILABLE,2026-08-19 19:09:23
INV001835,PH0034,MED0150,45,AVAILABLE,2026-08-19 18:37:33
INV001836,PH0034,MED0144,191,AVAILABLE,2026-08-19 20:43:37
INV001837,PH0034,MED0091,137,AVAILABLE,2026-08-19 22:35:32
INV001838,PH0034,MED0148,157,AVAILABLE,2026-08-19 18:57:02
INV001839,PH0034,MED0227,276,AVAILABLE,2026-08-19 19:10:39
INV001840,PH0034,MED0243,4,LOW_STOCK,2026-08-19 21:12:35
INV001841,PH0035,MED0367,16,LOW_STOCK,2026-08-18 16:17:46
INV001842,PH0035,MED0335,267,AVAILABLE,2026-08-18 15:56:09
INV001843,PH0035,MED0127,86,AVAILABLE,2026-08-18 17:50:58
INV001844,PH0035,MED0241,43,AVAILABLE,2026-08-18 19:14:13
INV001845,PH0035,MED0297,12,LOW_STOCK,2026-08-18 19:11:38
INV001846,PH0035,MED0183,96,AVAILABLE,2026-08-18 14:08:05
INV001847,PH0035,MED0298,21,AVAILABLE,2026-08-18 14:57:50
INV001848,PH0035,MED0356,121,AVAILABLE,2026-08-18 15:25:41
INV001849,PH0035,MED0056,278,AVAILABLE,2026-08-18 18:58:58
INV001850,PH0035,MED0498,0,OUT_OF_STOCK,2026-08-18 14:09:50
INV001851,PH0035,MED0341,210,AVAILABLE,2026-08-18 14:27:54
INV001852,PH0035,MED0482,59,AVAILABLE,2026-08-18 17:22:32
INV001853,PH0035,MED0201,329,AVAILABLE,2026-08-18 16:04:35
INV001854,PH0035,MED0459,327,AVAILABLE,2026-08-18 18:57:45
INV001855,PH0035,MED0399,258,AVAILABLE,2026-08-18 17:56:47
INV001856,PH0035,MED0357,0,OUT_OF_STOCK,2026-08-18 14:47:48
INV001857,PH0035,MED0131,6,LOW_STOCK,2026-08-18 18:09:28
INV001858,PH0035,MED0196,19,LOW_STOCK,2026-08-18 17:28:46
INV001859,PH0035,MED0371,197,AVAILABLE,2026-08-18 16:20:39
INV001860,PH0035,MED0049,299,AVAILABLE,2026-08-18 18:31:31
INV001861,PH0035,MED0434,173,AVAILABLE,2026-08-18 16:01:59
INV001862,PH0035,MED0512,16,LOW_STOCK,2026-08-18 15:35:10
INV001863,PH0035,MED0349,350,AVAILABLE,2026-08-18 17:20:47
INV001864,PH0035,MED0470,265,AVAILABLE,2026-08-18 18:55:15
INV001865,PH0035,MED0130,0,OUT_OF_STOCK,2026-08-18 16:08:23
INV001866,PH0035,MED0489,195,AVAILABLE,2026-08-18 14:47:32
INV001867,PH0035,MED0027,16,LOW_STOCK,2026-08-18 18:57:47
INV001868,PH0035,MED0096,0,OUT_OF_STOCK,2026-08-18 17:05:33
INV001869,PH0035,MED0411,227,AVAILABLE,2026-08-18 15:26:09
INV001870,PH0035,MED0350,0,OUT_OF_STOCK,2026-08-18 16:50:26
INV001871,PH0035,MED0410,42,AVAILABLE,2026-08-18 14:56:32
INV001872,PH0035,MED0041,312,AVAILABLE,2026-08-18 19:40:14
INV001873,PH0035,MED0052,158,AVAILABLE,2026-08-18 14:23:00
INV001874,PH0035,MED0428,348,AVAILABLE,2026-08-18 18:10:15
INV001875,PH0035,MED0290,317,AVAILABLE,2026-08-18 14:46:01
INV001876,PH0035,MED0449,2,LOW_STOCK,2026-08-18 16:32:46
INV001877,PH0035,MED0310,53,AVAILABLE,2026-08-18 17:26:17
INV001878,PH0035,MED0303,136,AVAILABLE,2026-08-18 17:05:04
INV001879,PH0035,MED0302,105,AVAILABLE,2026-08-18 17:31:07
INV001880,PH0035,MED0023,375,AVAILABLE,2026-08-18 14:57:07
INV001881,PH0035,MED0453,153,AVAILABLE,2026-08-18 16:23:18
INV001882,PH0035,MED0197,0,OUT_OF_STOCK,2026-08-18 15:15:38
INV001883,PH0035,MED0231,324,AVAILABLE,2026-08-18 15:23:20
INV001884,PH0035,MED0087,157,AVAILABLE,2026-08-18 14:24:51
INV001885,PH0035,MED0258,50,AVAILABLE,2026-08-18 14:28:39
INV001886,PH0035,MED0158,0,OUT_OF_STOCK,2026-08-18 18:30:05
INV001887,PH0035,MED0248,0,OUT_OF_STOCK,2026-08-18 17:11:28
INV001888,PH0035,MED0382,222,AVAILABLE,2026-08-18 18:05:15
INV001889,PH0035,MED0192,271,AVAILABLE,2026-08-18 14:11:30
INV001890,PH0035,MED0327,312,AVAILABLE,2026-08-18 14:08:02
INV001891,PH0036,MED0075,25,AVAILABLE,2026-08-19 09:28:11
INV001892,PH0036,MED0161,84,AVAILABLE,2026-08-19 07:45:51
INV001893,PH0036,MED0220,131,AVAILABLE,2026-08-19 07:24:04
INV001894,PH0036,MED0117,397,AVAILABLE,2026-08-19 11:38:14
INV001895,PH0036,MED0503,103,AVAILABLE,2026-08-19 12:19:38
INV001896,PH0036,MED0261,144,AVAILABLE,2026-08-19 08:16:13
INV001897,PH0036,MED0119,11,LOW_STOCK,2026-08-19 09:34:33
INV001898,PH0036,MED0053,375,AVAILABLE,2026-08-19 10:23:12
INV001899,PH0036,MED0060,62,AVAILABLE,2026-08-19 07:22:37
INV001900,PH0036,MED0268,324,AVAILABLE,2026-08-19 13:09:19
INV001901,PH0036,MED0016,240,AVAILABLE,2026-08-19 08:39:35
INV001902,PH0036,MED0056,174,AVAILABLE,2026-08-19 10:29:05
INV001903,PH0036,MED0033,226,AVAILABLE,2026-08-19 11:19:40
INV001904,PH0036,MED0413,123,AVAILABLE,2026-08-19 12:24:54
INV001905,PH0036,MED0437,314,AVAILABLE,2026-08-19 13:02:49
INV001906,PH0036,MED0369,0,OUT_OF_STOCK,2026-08-19 11:28:15
INV001907,PH0036,MED0180,54,AVAILABLE,2026-08-19 08:05:12
INV001908,PH0036,MED0320,0,OUT_OF_STOCK,2026-08-19 10:33:54
INV001909,PH0036,MED0108,397,AVAILABLE,2026-08-19 09:02:26
INV001910,PH0036,MED0040,357,AVAILABLE,2026-08-19 07:38:40
INV001911,PH0036,MED0021,0,OUT_OF_STOCK,2026-08-19 09:25:36
INV001912,PH0036,MED0445,337,AVAILABLE,2026-08-19 10:19:06
INV001913,PH0036,MED0357,381,AVAILABLE,2026-08-19 08:46:30
INV001914,PH0036,MED0496,246,AVAILABLE,2026-08-19 07:34:21
INV001915,PH0036,MED0311,157,AVAILABLE,2026-08-19 07:35:53
INV001916,PH0036,MED0072,120,AVAILABLE,2026-08-19 11:26:24
INV001917,PH0036,MED0215,314,AVAILABLE,2026-08-19 10:52:23
INV001918,PH0036,MED0095,183,AVAILABLE,2026-08-19 08:09:09
INV001919,PH0036,MED0209,363,AVAILABLE,2026-08-19 09:44:05
INV001920,PH0036,MED0356,372,AVAILABLE,2026-08-19 11:11:38
INV001921,PH0036,MED0263,305,AVAILABLE,2026-08-19 09:06:40
INV001922,PH0036,MED0278,121,AVAILABLE,2026-08-19 11:47:09
INV001923,PH0036,MED0077,281,AVAILABLE,2026-08-19 12:40:59
INV001924,PH0036,MED0429,30,AVAILABLE,2026-08-19 07:40:09
INV001925,PH0036,MED0015,194,AVAILABLE,2026-08-19 11:47:00
INV001926,PH0036,MED0491,2,LOW_STOCK,2026-08-19 12:11:23
INV001927,PH0036,MED0466,178,AVAILABLE,2026-08-19 12:39:57
INV001928,PH0036,MED0094,170,AVAILABLE,2026-08-19 08:43:32
INV001929,PH0036,MED0195,0,OUT_OF_STOCK,2026-08-19 09:51:15
INV001930,PH0036,MED0067,385,AVAILABLE,2026-08-19 08:21:40
INV001931,PH0036,MED0039,143,AVAILABLE,2026-08-19 11:53:37
INV001932,PH0036,MED0202,57,AVAILABLE,2026-08-19 10:52:34
INV001933,PH0036,MED0150,87,AVAILABLE,2026-08-19 11:18:53
INV001934,PH0036,MED0436,269,AVAILABLE,2026-08-19 09:01:21
INV001935,PH0036,MED0029,202,AVAILABLE,2026-08-19 11:19:44
INV001936,PH0036,MED0138,47,AVAILABLE,2026-08-19 08:27:03
INV001937,PH0036,MED0258,0,OUT_OF_STOCK,2026-08-19 07:17:19
INV001938,PH0037,MED0149,97,AVAILABLE,2026-08-19 05:28:21
INV001939,PH0037,MED0171,371,AVAILABLE,2026-08-19 02:20:08
INV001940,PH0037,MED0498,0,OUT_OF_STOCK,2026-08-19 05:57:32
INV001941,PH0037,MED0399,100,AVAILABLE,2026-08-19 04:09:30
INV001942,PH0037,MED0437,64,AVAILABLE,2026-08-19 05:35:48
INV001943,PH0037,MED0253,38,AVAILABLE,2026-08-19 00:44:17
INV001944,PH0037,MED0145,58,AVAILABLE,2026-08-19 02:52:05
INV001945,PH0037,MED0485,12,LOW_STOCK,2026-08-19 00:57:57
INV001946,PH0037,MED0120,400,AVAILABLE,2026-08-19 05:02:49
INV001947,PH0037,MED0047,332,AVAILABLE,2026-08-19 00:37:13
INV001948,PH0037,MED0360,55,AVAILABLE,2026-08-19 02:41:15
INV001949,PH0037,MED0219,76,AVAILABLE,2026-08-19 04:23:14
INV001950,PH0037,MED0369,180,AVAILABLE,2026-08-19 04:14:19
INV001951,PH0037,MED0233,13,LOW_STOCK,2026-08-19 03:47:34
INV001952,PH0037,MED0063,283,AVAILABLE,2026-08-19 02:35:44
INV001953,PH0037,MED0187,162,AVAILABLE,2026-08-19 03:55:44
INV001954,PH0037,MED0113,240,AVAILABLE,2026-08-19 05:39:51
INV001955,PH0037,MED0010,58,AVAILABLE,2026-08-19 02:21:29
INV001956,PH0037,MED0153,356,AVAILABLE,2026-08-19 04:11:53
INV001957,PH0037,MED0441,0,OUT_OF_STOCK,2026-08-19 04:29:26
INV001958,PH0037,MED0273,20,AVAILABLE,2026-08-19 03:38:13
INV001959,PH0037,MED0491,0,OUT_OF_STOCK,2026-08-19 04:39:05
INV001960,PH0037,MED0234,330,AVAILABLE,2026-08-19 03:00:43
INV001961,PH0037,MED0354,203,AVAILABLE,2026-08-19 02:22:49
INV001962,PH0037,MED0045,248,AVAILABLE,2026-08-19 03:37:22
INV001963,PH0037,MED0456,117,AVAILABLE,2026-08-19 02:16:16
INV001964,PH0037,MED0289,236,AVAILABLE,2026-08-19 06:14:33
INV001965,PH0037,MED0434,41,AVAILABLE,2026-08-19 01:54:55
INV001966,PH0037,MED0277,75,AVAILABLE,2026-08-19 06:07:17
INV001967,PH0037,MED0002,233,AVAILABLE,2026-08-19 01:59:23
INV001968,PH0037,MED0268,5,LOW_STOCK,2026-08-19 03:28:22
INV001969,PH0037,MED0207,276,AVAILABLE,2026-08-19 03:02:34
INV001970,PH0037,MED0329,126,AVAILABLE,2026-08-19 06:09:24
INV001971,PH0037,MED0286,4,LOW_STOCK,2026-08-19 04:04:16
INV001972,PH0037,MED0379,287,AVAILABLE,2026-08-19 05:42:11
INV001973,PH0037,MED0466,18,LOW_STOCK,2026-08-19 01:58:59
INV001974,PH0037,MED0357,370,AVAILABLE,2026-08-19 04:16:01
INV001975,PH0037,MED0094,325,AVAILABLE,2026-08-19 06:06:42
INV001976,PH0037,MED0350,38,AVAILABLE,2026-08-19 02:25:16
INV001977,PH0037,MED0414,224,AVAILABLE,2026-08-19 01:50:02
INV001978,PH0037,MED0054,102,AVAILABLE,2026-08-19 04:06:18
INV001979,PH0037,MED0490,37,AVAILABLE,2026-08-19 06:18:51
INV001980,PH0037,MED0488,6,LOW_STOCK,2026-08-19 01:26:29
INV001981,PH0037,MED0241,303,AVAILABLE,2026-08-19 05:42:46
INV001982,PH0037,MED0050,168,AVAILABLE,2026-08-19 03:42:06
INV001983,PH0037,MED0015,254,AVAILABLE,2026-08-19 05:07:18
INV001984,PH0037,MED0333,29,AVAILABLE,2026-08-19 03:35:23
INV001985,PH0037,MED0502,390,AVAILABLE,2026-08-19 02:06:53
INV001986,PH0037,MED0053,293,AVAILABLE,2026-08-19 05:03:16
INV001987,PH0037,MED0363,17,LOW_STOCK,2026-08-19 01:49:29
INV001988,PH0037,MED0362,311,AVAILABLE,2026-08-19 04:09:32
INV001989,PH0037,MED0021,0,OUT_OF_STOCK,2026-08-19 04:40:55
INV001990,PH0037,MED0079,230,AVAILABLE,2026-08-19 03:37:03
INV001991,PH0037,MED0017,218,AVAILABLE,2026-08-19 03:30:05
INV001992,PH0037,MED0019,242,AVAILABLE,2026-08-19 04:06:46
INV001993,PH0037,MED0380,233,AVAILABLE,2026-08-19 03:41:23
INV001994,PH0037,MED0231,307,AVAILABLE,2026-08-19 04:21:38
INV001995,PH0037,MED0411,71,AVAILABLE,2026-08-19 05:52:56
INV001996,PH0037,MED0337,240,AVAILABLE,2026-08-19 06:06:49
INV001997,PH0037,MED0220,207,AVAILABLE,2026-08-19 01:27:36
INV001998,PH0037,MED0237,175,AVAILABLE,2026-08-19 04:53:33
INV001999,PH0037,MED0440,15,LOW_STOCK,2026-08-19 05:07:45
INV002000,PH0037,MED0336,0,OUT_OF_STOCK,2026-08-19 06:11:31
INV002001,PH0037,MED0344,197,AVAILABLE,2026-08-19 03:48:54
INV002002,PH0037,MED0359,129,AVAILABLE,2026-08-19 04:56:42
INV002003,PH0037,MED0449,264,AVAILABLE,2026-08-19 03:29:37
INV002004,PH0037,MED0165,366,AVAILABLE,2026-08-19 05:11:09
INV002005,PH0037,MED0106,372,AVAILABLE,2026-08-19 03:02:35
INV002006,PH0037,MED0250,102,AVAILABLE,2026-08-19 01:20:54
INV002007,PH0037,MED0474,164,AVAILABLE,2026-08-19 03:06:04
INV002008,PH0037,MED0405,26,AVAILABLE,2026-08-19 01:16:25
INV002009,PH0038,MED0399,360,AVAILABLE,2026-08-17 22:30:52
INV002010,PH0038,MED0411,10,LOW_STOCK,2026-08-17 20:50:16
INV002011,PH0038,MED0018,49,AVAILABLE,2026-08-17 16:52:45
INV002012,PH0038,MED0008,36,AVAILABLE,2026-08-17 19:48:58
INV002013,PH0038,MED0507,0,OUT_OF_STOCK,2026-08-17 19:28:42
INV002014,PH0038,MED0106,19,LOW_STOCK,2026-08-17 17:46:48
INV002015,PH0038,MED0183,254,AVAILABLE,2026-08-17 21:26:18
INV002016,PH0038,MED0030,89,AVAILABLE,2026-08-17 21:00:03
INV002017,PH0038,MED0270,129,AVAILABLE,2026-08-17 22:46:51
INV002018,PH0038,MED0402,8,LOW_STOCK,2026-08-17 19:42:11
INV002019,PH0038,MED0145,0,OUT_OF_STOCK,2026-08-17 22:40:49
INV002020,PH0038,MED0217,134,AVAILABLE,2026-08-17 20:58:57
INV002021,PH0038,MED0158,8,LOW_STOCK,2026-08-17 16:56:40
INV002022,PH0038,MED0446,385,AVAILABLE,2026-08-17 21:11:31
INV002023,PH0038,MED0491,310,AVAILABLE,2026-08-17 19:27:41
INV002024,PH0038,MED0267,180,AVAILABLE,2026-08-17 16:55:04
INV002025,PH0038,MED0478,218,AVAILABLE,2026-08-17 21:56:39
INV002026,PH0038,MED0036,374,AVAILABLE,2026-08-17 21:41:31
INV002027,PH0038,MED0393,330,AVAILABLE,2026-08-17 18:04:09
INV002028,PH0038,MED0309,192,AVAILABLE,2026-08-17 21:55:43
INV002029,PH0038,MED0064,2,LOW_STOCK,2026-08-17 22:50:05
INV002030,PH0038,MED0476,39,AVAILABLE,2026-08-17 22:04:55
INV002031,PH0038,MED0486,0,OUT_OF_STOCK,2026-08-17 20:37:34
INV002032,PH0038,MED0372,251,AVAILABLE,2026-08-17 17:44:28
INV002033,PH0038,MED0326,0,OUT_OF_STOCK,2026-08-17 20:42:12
INV002034,PH0038,MED0035,285,AVAILABLE,2026-08-17 19:28:36
INV002035,PH0038,MED0084,154,AVAILABLE,2026-08-17 22:14:46
INV002036,PH0038,MED0125,342,AVAILABLE,2026-08-17 21:51:50
INV002037,PH0038,MED0443,1,LOW_STOCK,2026-08-17 20:50:20
INV002038,PH0038,MED0238,240,AVAILABLE,2026-08-17 22:35:57
INV002039,PH0038,MED0021,0,OUT_OF_STOCK,2026-08-17 21:46:54
INV002040,PH0038,MED0420,269,AVAILABLE,2026-08-17 19:41:48
INV002041,PH0038,MED0467,161,AVAILABLE,2026-08-17 19:56:40
INV002042,PH0038,MED0272,318,AVAILABLE,2026-08-17 19:31:07
INV002043,PH0038,MED0517,0,OUT_OF_STOCK,2026-08-17 20:54:06
INV002044,PH0038,MED0338,333,AVAILABLE,2026-08-17 20:55:20
INV002045,PH0038,MED0235,164,AVAILABLE,2026-08-17 21:02:36
INV002046,PH0038,MED0292,94,AVAILABLE,2026-08-17 21:53:58
INV002047,PH0038,MED0044,5,LOW_STOCK,2026-08-17 21:21:13
INV002048,PH0038,MED0188,221,AVAILABLE,2026-08-17 21:42:41
INV002049,PH0038,MED0305,256,AVAILABLE,2026-08-17 21:27:06
INV002050,PH0038,MED0365,207,AVAILABLE,2026-08-17 22:36:38
INV002051,PH0038,MED0061,4,LOW_STOCK,2026-08-17 17:22:46
INV002052,PH0038,MED0442,98,AVAILABLE,2026-08-17 20:34:42
INV002053,PH0038,MED0474,320,AVAILABLE,2026-08-17 17:59:13
INV002054,PH0038,MED0496,8,LOW_STOCK,2026-08-17 18:50:34
INV002055,PH0038,MED0194,216,AVAILABLE,2026-08-17 22:20:54
INV002056,PH0038,MED0373,67,AVAILABLE,2026-08-17 17:37:11
INV002057,PH0038,MED0054,4,LOW_STOCK,2026-08-17 17:58:21
INV002058,PH0038,MED0386,11,LOW_STOCK,2026-08-17 17:46:40
INV002059,PH0038,MED0332,5,LOW_STOCK,2026-08-17 17:31:46
INV002060,PH0038,MED0045,0,OUT_OF_STOCK,2026-08-17 19:32:48
INV002061,PH0039,MED0041,168,AVAILABLE,2026-08-19 08:27:09
INV002062,PH0039,MED0467,154,AVAILABLE,2026-08-19 08:21:43
INV002063,PH0039,MED0018,55,AVAILABLE,2026-08-19 05:44:20
INV002064,PH0039,MED0297,307,AVAILABLE,2026-08-19 05:01:55
INV002065,PH0039,MED0015,195,AVAILABLE,2026-08-19 03:18:11
INV002066,PH0039,MED0053,138,AVAILABLE,2026-08-19 07:53:37
INV002067,PH0039,MED0157,0,OUT_OF_STOCK,2026-08-19 05:18:34
INV002068,PH0039,MED0369,179,AVAILABLE,2026-08-19 06:07:49
INV002069,PH0039,MED0248,232,AVAILABLE,2026-08-19 08:49:29
INV002070,PH0039,MED0207,44,AVAILABLE,2026-08-19 03:59:34
INV002071,PH0039,MED0114,10,LOW_STOCK,2026-08-19 04:52:10
INV002072,PH0039,MED0475,3,LOW_STOCK,2026-08-19 08:42:08
INV002073,PH0039,MED0371,201,AVAILABLE,2026-08-19 04:15:19
INV002074,PH0039,MED0094,181,AVAILABLE,2026-08-19 05:59:24
INV002075,PH0039,MED0131,0,OUT_OF_STOCK,2026-08-19 06:51:51
INV002076,PH0039,MED0081,2,LOW_STOCK,2026-08-19 06:06:11
INV002077,PH0039,MED0179,133,AVAILABLE,2026-08-19 07:32:39
INV002078,PH0039,MED0091,0,OUT_OF_STOCK,2026-08-19 07:17:00
INV002079,PH0039,MED0007,334,AVAILABLE,2026-08-19 03:18:23
INV002080,PH0039,MED0073,21,AVAILABLE,2026-08-19 05:12:26
INV002081,PH0039,MED0316,331,AVAILABLE,2026-08-19 08:11:37
INV002082,PH0039,MED0327,334,AVAILABLE,2026-08-19 07:05:58
INV002083,PH0039,MED0137,342,AVAILABLE,2026-08-19 06:24:21
INV002084,PH0039,MED0242,22,AVAILABLE,2026-08-19 03:49:56
INV002085,PH0039,MED0057,105,AVAILABLE,2026-08-19 06:16:23
INV002086,PH0039,MED0397,199,AVAILABLE,2026-08-19 07:25:50
INV002087,PH0039,MED0072,350,AVAILABLE,2026-08-19 05:29:38
INV002088,PH0039,MED0033,223,AVAILABLE,2026-08-19 07:23:03
INV002089,PH0039,MED0011,38,AVAILABLE,2026-08-19 08:20:44
INV002090,PH0039,MED0259,11,LOW_STOCK,2026-08-19 07:03:40
INV002091,PH0039,MED0187,104,AVAILABLE,2026-08-19 06:54:01
INV002092,PH0039,MED0246,218,AVAILABLE,2026-08-19 03:14:48
INV002093,PH0039,MED0472,163,AVAILABLE,2026-08-19 06:11:17
INV002094,PH0039,MED0438,0,OUT_OF_STOCK,2026-08-19 05:14:10
INV002095,PH0039,MED0272,0,OUT_OF_STOCK,2026-08-19 05:01:10
INV002096,PH0039,MED0150,285,AVAILABLE,2026-08-19 05:17:14
INV002097,PH0039,MED0286,284,AVAILABLE,2026-08-19 08:25:01
INV002098,PH0039,MED0176,352,AVAILABLE,2026-08-19 07:21:15
INV002099,PH0039,MED0008,0,OUT_OF_STOCK,2026-08-19 08:30:42
INV002100,PH0039,MED0420,1,LOW_STOCK,2026-08-19 04:18:43
INV002101,PH0039,MED0082,133,AVAILABLE,2026-08-19 04:54:36
INV002102,PH0039,MED0434,178,AVAILABLE,2026-08-19 05:15:35
INV002103,PH0039,MED0518,38,AVAILABLE,2026-08-19 06:10:05
INV002104,PH0039,MED0161,57,AVAILABLE,2026-08-19 06:10:44
INV002105,PH0039,MED0400,236,AVAILABLE,2026-08-19 03:50:24
INV002106,PH0039,MED0411,0,OUT_OF_STOCK,2026-08-19 08:41:28
INV002107,PH0039,MED0366,0,OUT_OF_STOCK,2026-08-19 07:04:14
INV002108,PH0039,MED0001,11,LOW_STOCK,2026-08-19 03:44:16
INV002109,PH0039,MED0478,163,AVAILABLE,2026-08-19 07:28:06
INV002110,PH0039,MED0354,358,AVAILABLE,2026-08-19 05:43:08
INV002111,PH0039,MED0266,393,AVAILABLE,2026-08-19 06:23:24
INV002112,PH0039,MED0158,0,OUT_OF_STOCK,2026-08-19 03:11:32
INV002113,PH0039,MED0393,75,AVAILABLE,2026-08-19 05:57:10
INV002114,PH0040,MED0420,128,AVAILABLE,2026-08-19 06:06:13
INV002115,PH0040,MED0390,20,AVAILABLE,2026-08-19 05:12:23
INV002116,PH0040,MED0104,0,OUT_OF_STOCK,2026-08-19 06:17:47
INV002117,PH0040,MED0213,112,AVAILABLE,2026-08-19 08:09:23
INV002118,PH0040,MED0055,198,AVAILABLE,2026-08-19 09:10:42
INV002119,PH0040,MED0080,77,AVAILABLE,2026-08-19 04:43:17
INV002120,PH0040,MED0481,351,AVAILABLE,2026-08-19 05:28:34
INV002121,PH0040,MED0257,252,AVAILABLE,2026-08-19 09:09:58
INV002122,PH0040,MED0253,175,AVAILABLE,2026-08-19 05:53:05
INV002123,PH0040,MED0183,99,AVAILABLE,2026-08-19 08:49:36
INV002124,PH0040,MED0380,390,AVAILABLE,2026-08-19 09:33:05
INV002125,PH0040,MED0049,18,LOW_STOCK,2026-08-19 05:31:44
INV002126,PH0040,MED0434,212,AVAILABLE,2026-08-19 05:19:05
INV002127,PH0040,MED0117,0,OUT_OF_STOCK,2026-08-19 06:44:04
INV002128,PH0040,MED0029,357,AVAILABLE,2026-08-19 05:35:33
INV002129,PH0040,MED0369,9,LOW_STOCK,2026-08-19 06:15:26
INV002130,PH0040,MED0060,9,LOW_STOCK,2026-08-19 07:00:21
INV002131,PH0040,MED0228,266,AVAILABLE,2026-08-19 04:57:37
INV002132,PH0040,MED0021,14,LOW_STOCK,2026-08-19 10:25:47
INV002133,PH0040,MED0047,348,AVAILABLE,2026-08-19 09:51:26
INV002134,PH0040,MED0297,15,LOW_STOCK,2026-08-19 06:49:11
INV002135,PH0040,MED0227,387,AVAILABLE,2026-08-19 09:44:11
INV002136,PH0040,MED0259,32,AVAILABLE,2026-08-19 08:06:20
INV002137,PH0040,MED0125,7,LOW_STOCK,2026-08-19 04:51:29
INV002138,PH0040,MED0064,154,AVAILABLE,2026-08-19 08:06:22
INV002139,PH0040,MED0298,323,AVAILABLE,2026-08-19 07:15:15
INV002140,PH0040,MED0209,27,AVAILABLE,2026-08-19 09:51:18
INV002141,PH0040,MED0358,341,AVAILABLE,2026-08-19 06:35:22
INV002142,PH0040,MED0030,22,AVAILABLE,2026-08-19 05:22:59
INV002143,PH0040,MED0202,387,AVAILABLE,2026-08-19 09:02:27
INV002144,PH0040,MED0284,4,LOW_STOCK,2026-08-19 06:07:09
INV002145,PH0040,MED0195,0,OUT_OF_STOCK,2026-08-19 05:58:50
INV002146,PH0040,MED0438,0,OUT_OF_STOCK,2026-08-19 09:42:29
INV002147,PH0040,MED0248,11,LOW_STOCK,2026-08-19 10:19:18
INV002148,PH0040,MED0487,0,OUT_OF_STOCK,2026-08-19 10:08:36
INV002149,PH0040,MED0041,61,AVAILABLE,2026-08-19 05:45:44
INV002150,PH0040,MED0145,76,AVAILABLE,2026-08-19 06:27:41
INV002151,PH0040,MED0491,0,OUT_OF_STOCK,2026-08-19 08:30:17
