history_id,pharmacy_id,medicine_id,quantity,recorded_at
HIST006703,PH0041,MED0194,0,2026-05-26 14:00:00
HIST006704,PH0041,MED0194,197,2026-06-23 14:00:00
HIST006705,PH0041,MED0194,0,2026-07-22 14:00:00
HIST006706,PH0041,MED0410,163,2025-11-26 14:00:00
HIST006707,PH0041,MED0410,164,2025-12-25 14:00:00
HIST006708,PH0041,MED0410,155,2026-01-23 14:00:00
HIST006709,PH0041,MED0410,161,2026-02-26 14:00:00
HIST006710,PH0041,MED0410,146,2026-03-26 14:00:00
HIST006711,PH0041,MED0410,164,2026-04-27 14:00:00
HIST006712,PH0041,MED0410,163,2026-05-24 14:00:00
HIST006713,PH0041,MED0410,152,2026-06-26 14:00:00
HIST006714,PH0041,MED0410,140,2026-07-22 14:00:00
HIST006715,PH0041,MED0206,261,2025-11-26 14:00:00
HIST006716,PH0041,MED0206,264,2025-12-26 14:00:00
HIST006717,PH0041,MED0206,272,2026-01-25 14:00:00
HIST006718,PH0041,MED0206,243,2026-02-23 14:00:00
HIST006719,PH0041,MED0206,266,2026-03-24 14:00:00
HIST006720,PH0041,MED0206,263,2026-04-24 14:00:00
HIST006721,PH0041,MED0206,225,2026-05-26 14:00:00
HIST006722,PH0041,MED0206,226,2026-06-25 14:00:00
HIST006723,PH0041,MED0206,234,2026-07-23 14:00:00
HIST006724,PH0041,MED0286,87,2025-11-25 14:00:00
HIST006725,PH0041,MED0286,95,2025-12-27 14:00:00
HIST006726,PH0041,MED0286,83,2026-01-24 14:00:00
HIST006727,PH0041,MED0286,81,2026-02-23 14:00:00
HIST006728,PH0041,MED0286,99,2026-03-25 14:00:00
HIST006729,PH0041,MED0286,90,2026-04-25 14:00:00
HIST006730,PH0041,MED0286,98,2026-05-24 14:00:00
HIST006731,PH0041,MED0286,92,2026-06-26 14:00:00
HIST006732,PH0041,MED0286,99,2026-07-25 14:00:00
HIST006733,PH0041,MED0104,188,2025-11-24 14:00:00
HIST006734,PH0041,MED0104,188,2025-12-27 14:00:00
HIST006735,PH0041,MED0104,178,2026-01-25 14:00:00
HIST006736,PH0041,MED0104,166,2026-02-24 14:00:00
HIST006737,PH0041,MED0104,183,2026-03-26 14:00:00
HIST006738,PH0041,MED0104,171,2026-04-26 14:00:00
HIST006739,PH0041,MED0104,187,2026-05-25 14:00:00
HIST006740,PH0041,MED0104,201,2026-06-26 14:00:00
HIST006741,PH0041,MED0104,183,2026-07-26 14:00:00
HIST006742,PH0041,MED0046,163,2025-11-26 14:00:00
HIST006743,PH0041,MED0046,179,2025-12-25 14:00:00
HIST006744,PH0041,MED0046,173,2026-01-27 14:00:00
HIST006745,PH0041,MED0046,164,2026-02-22 14:00:00
HIST006746,PH0041,MED0046,185,2026-03-28 14:00:00
HIST006747,PH0041,MED0046,170,2026-04-25 14:00:00
HIST006748,PH0041,MED0046,190,2026-05-25 14:00:00
HIST006749,PH0041,MED0046,162,2026-06-24 14:00:00
HIST006750,PH0041,MED0046,169,2026-07-22 14:00:00
HIST006751,PH0041,MED0124,283,2025-11-27 14:00:00
HIST006752,PH0041,MED0124,240,2025-12-28 14:00:00
HIST006753,PH0041,MED0124,260,2026-01-27 14:00:00
HIST006754,PH0041,MED0124,255,2026-02-26 14:00:00
HIST006755,PH0041,MED0124,247,2026-03-25 14:00:00
HIST006756,PH0041,MED0124,269,2026-04-25 14:00:00
HIST006757,PH0041,MED0124,258,2026-05-24 14:00:00
HIST006758,PH0041,MED0124,273,2026-06-25 14:00:00
HIST006759,PH0041,MED0124,245,2026-07-23 14:00:00
HIST006760,PH0041,MED0366,62,2025-11-27 14:00:00
HIST006761,PH0041,MED0366,74,2025-12-26 14:00:00
HIST006762,PH0041,MED0366,73,2026-01-25 14:00:00
HIST006763,PH0041,MED0366,72,2026-02-25 14:00:00
HIST006764,PH0041,MED0366,63,2026-03-25 14:00:00
HIST006765,PH0041,MED0366,70,2026-04-25 14:00:00
HIST006766,PH0041,MED0366,67,2026-05-23 14:00:00
HIST006767,PH0041,MED0366,63,2026-06-25 14:00:00
HIST006768,PH0041,MED0366,71,2026-07-24 14:00:00
HIST006769,PH0041,MED0008,262,2025-11-26 14:00:00
HIST006770,PH0041,MED0008,233,2025-12-27 14:00:00
HIST006771,PH0041,MED0008,263,2026-01-25 14:00:00
HIST006772,PH0041,MED0008,234,2026-02-22 14:00:00
HIST006773,PH0041,MED0008,233,2026-03-24 14:00:00
HIST006774,PH0041,MED0008,234,2026-04-26 14:00:00
HIST006775,PH0041,MED0008,244,2026-05-27 14:00:00
HIST006776,PH0041,MED0008,229,2026-06-22 14:00:00
HIST006777,PH0041,MED0008,245,2026-07-26 14:00:00
HIST006778,PH0041,MED0090,260,2025-11-26 14:00:00
HIST006779,PH0041,MED0090,259,2025-12-26 14:00:00
HIST006780,PH0041,MED0090,231,2026-01-23 14:00:00
HIST006781,PH0041,MED0090,241,2026-02-22 14:00:00
HIST006782,PH0041,MED0090,235,2026-03-28 14:00:00
HIST006783,PH0041,MED0090,231,2026-04-27 14:00:00
HIST006784,PH0041,MED0090,240,2026-05-24 14:00:00
HIST006785,PH0041,MED0090,234,2026-06-25 14:00:00
HIST006786,PH0041,MED0090,237,2026-07-22 14:00:00
HIST006787,PH0041,MED0353,200,2025-11-24 14:00:00
HIST006788,PH0041,MED0353,203,2025-12-26 14:00:00
HIST006789,PH0041,MED0353,238,2026-01-25 14:00:00
HIST006790,PH0041,MED0353,207,2026-02-26 14:00:00
HIST006791,PH0041,MED0353,219,2026-03-28 14:00:00
HIST006792,PH0041,MED0353,216,2026-04-24 14:00:00
HIST006793,PH0041,MED0353,203,2026-05-26 14:00:00
HIST006794,PH0041,MED0353,211,2026-06-26 14:00:00
HIST006795,PH0041,MED0353,219,2026-07-26 14:00:00
HIST006796,PH0041,MED0349,43,2025-11-28 14:00:00
HIST006797,PH0041,MED0349,41,2025-12-27 14:00:00
HIST006798,PH0041,MED0349,39,2026-01-25 14:00:00
HIST006799,PH0041,MED0349,45,2026-02-25 14:00:00
HIST006800,PH0041,MED0349,45,2026-03-24 14:00:00
HIST006801,PH0041,MED0349,41,2026-04-25 14:00:00
HIST006802,PH0041,MED0349,48,2026-05-25 14:00:00
HIST006803,PH0041,MED0349,40,2026-06-22 14:00:00
HIST006804,PH0041,MED0349,45,2026-07-24 14:00:00
HIST006805,PH0041,MED0486,160,2025-11-24 14:00:00
HIST006806,PH0041,MED0486,153,2025-12-27 14:00:00
HIST006807,PH0041,MED0486,138,2026-01-24 14:00:00
HIST006808,PH0041,MED0486,153,2026-02-24 14:00:00
HIST006809,PH0041,MED0486,143,2026-03-24 14:00:00
HIST006810,PH0041,MED0486,163,2026-04-23 14:00:00
HIST006811,PH0041,MED0486,154,2026-05-24 14:00:00
HIST006812,PH0041,MED0486,140,2026-06-23 14:00:00
HIST006813,PH0041,MED0486,156,2026-07-25 14:00:00
HIST006814,PH0041,MED0042,95,2025-11-26 14:00:00
HIST006815,PH0041,MED0042,97,2025-12-25 14:00:00
HIST006816,PH0041,MED0042,86,2026-01-24 14:00:00
HIST006817,PH0041,MED0042,96,2026-02-22 14:00:00
HIST006818,PH0041,MED0042,91,2026-03-28 14:00:00
HIST006819,PH0041,MED0042,93,2026-04-23 14:00:00
HIST006820,PH0041,MED0042,95,2026-05-26 14:00:00
HIST006821,PH0041,MED0042,90,2026-06-23 14:00:00
HIST006822,PH0041,MED0042,88,2026-07-25 14:00:00
HIST006823,PH0041,MED0201,65,2025-11-27 14:00:00
HIST006824,PH0041,MED0201,56,2025-12-27 14:00:00
HIST006825,PH0041,MED0201,65,2026-01-25 14:00:00
HIST006826,PH0041,MED0201,64,2026-02-22 14:00:00
HIST006827,PH0041,MED0201,56,2026-03-26 14:00:00
HIST006828,PH0041,MED0201,57,2026-04-23 14:00:00
HIST006829,PH0041,MED0201,58,2026-05-24 14:00:00
HIST006830,PH0041,MED0201,56,2026-06-24 14:00:00
HIST006831,PH0041,MED0201,64,2026-07-22 14:00:00
HIST006832,PH0042,MED0348,58,2025-11-27 14:00:00
HIST006833,PH0042,MED0348,53,2025-12-26 14:00:00
HIST006834,PH0042,MED0348,62,2026-01-27 14:00:00
HIST006835,PH0042,MED0348,54,2026-02-23 14:00:00
HIST006836,PH0042,MED0348,56,2026-03-24 14:00:00
HIST006837,PH0042,MED0348,60,2026-04-24 14:00:00
HIST006838,PH0042,MED0348,52,2026-05-26 14:00:00
HIST006839,PH0042,MED0348,52,2026-06-24 14:00:00
HIST006840,PH0042,MED0348,58,2026-07-24 14:00:00
HIST006841,PH0042,MED0045,111,2025-11-26 14:00:00
HIST006842,PH0042,MED0045,79,2025-12-24 14:00:00
HIST006843,PH0042,MED0045,55,2026-01-27 14:00:00
HIST006844,PH0042,MED0045,44,2026-02-24 14:00:00
HIST006845,PH0042,MED0045,33,2026-03-25 14:00:00
HIST006846,PH0042,MED0045,24,2026-04-27 14:00:00
HIST006847,PH0042,MED0045,16,2026-05-25 14:00:00
HIST006848,PH0042,MED0045,9,2026-06-25 14:00:00
HIST006849,PH0042,MED0045,5,2026-07-24 14:00:00
HIST006850,PH0042,MED0262,81,2025-11-27 14:00:00
HIST006851,PH0042,MED0262,103,2025-12-28 14:00:00
HIST006852,PH0042,MED0262,96,2026-01-23 14:00:00
HIST006853,PH0042,MED0262,95,2026-02-25 14:00:00
HIST006854,PH0042,MED0262,166,2026-03-28 14:00:00
HIST006855,PH0042,MED0262,149,2026-04-27 14:00:00
HIST006856,PH0042,MED0262,175,2026-05-24 14:00:00
HIST006857,PH0042,MED0262,189,2026-06-24 14:00:00
HIST006858,PH0042,MED0262,157,2026-07-26 14:00:00
HIST006859,PH0042,MED0390,246,2025-11-28 14:00:00
HIST006860,PH0042,MED0390,290,2025-12-27 14:00:00
HIST006861,PH0042,MED0390,243,2026-01-27 14:00:00
HIST006862,PH0042,MED0390,273,2026-02-26 14:00:00
HIST006863,PH0042,MED0390,280,2026-03-24 14:00:00
HIST006864,PH0042,MED0390,286,2026-04-24 14:00:00
HIST006865,PH0042,MED0390,227,2026-05-24 14:00:00
HIST006866,PH0042,MED0390,150,2026-06-25 14:00:00
HIST006867,PH0042,MED0390,178,2026-07-24 14:00:00
HIST006868,PH0042,MED0100,53,2025-11-25 14:00:00
HIST006869,PH0042,MED0100,56,2025-12-24 14:00:00
HIST006870,PH0042,MED0100,53,2026-01-23 14:00:00
HIST006871,PH0042,MED0100,51,2026-02-25 14:00:00
HIST006872,PH0042,MED0100,58,2026-03-28 14:00:00
HIST006873,PH0042,MED0100,53,2026-04-23 14:00:00
HIST006874,PH0042,MED0100,55,2026-05-27 14:00:00
HIST006875,PH0042,MED0100,48,2026-06-26 14:00:00
HIST006876,PH0042,MED0100,52,2026-07-23 14:00:00
HIST006877,PH0042,MED0410,86,2025-11-24 14:00:00
HIST006878,PH0042,MED0410,90,2025-12-24 14:00:00
HIST006879,PH0042,MED0410,86,2026-01-25 14:00:00
HIST006880,PH0042,MED0410,86,2026-02-24 14:00:00
HIST006881,PH0042,MED0410,95,2026-03-25 14:00:00
HIST006882,PH0042,MED0410,88,2026-04-24 14:00:00
HIST006883,PH0042,MED0410,84,2026-05-26 14:00:00
HIST006884,PH0042,MED0410,91,2026-06-22 14:00:00
HIST006885,PH0042,MED0410,83,2026-07-24 14:00:00
HIST006886,PH0042,MED0219,38,2025-11-28 14:00:00
HIST006887,PH0042,MED0219,39,2025-12-25 14:00:00
HIST006888,PH0042,MED0219,41,2026-01-27 14:00:00
HIST006889,PH0042,MED0219,37,2026-02-23 14:00:00
HIST006890,PH0042,MED0219,39,2026-03-26 14:00:00
HIST006891,PH0042,MED0219,43,2026-04-25 14:00:00
HIST006892,PH0042,MED0219,42,2026-05-24 14:00:00
HIST006893,PH0042,MED0219,43,2026-06-22 14:00:00
HIST006894,PH0042,MED0219,40,2026-07-22 14:00:00
HIST006895,PH0042,MED0207,255,2025-11-27 14:00:00
HIST006896,PH0042,MED0207,255,2025-12-24 14:00:00
HIST006897,PH0042,MED0207,286,2026-01-26 14:00:00
HIST006898,PH0042,MED0207,247,2026-02-23 14:00:00
HIST006899,PH0042,MED0207,258,2026-03-28 14:00:00
HIST006900,PH0042,MED0207,281,2026-04-26 14:00:00
HIST006901,PH0042,MED0207,243,2026-05-24 14:00:00
HIST006902,PH0042,MED0207,269,2026-06-24 14:00:00
HIST006903,PH0042,MED0207,254,2026-07-24 14:00:00
HIST006904,PH0042,MED0025,55,2025-11-27 14:00:00
HIST006905,PH0042,MED0025,57,2025-12-27 14:00:00
HIST006906,PH0042,MED0025,59,2026-01-23 14:00:00
HIST006907,PH0042,MED0025,61,2026-02-26 14:00:00
HIST006908,PH0042,MED0025,58,2026-03-25 14:00:00
HIST006909,PH0042,MED0025,58,2026-04-26 14:00:00
HIST006910,PH0042,MED0025,53,2026-05-23 14:00:00
HIST006911,PH0042,MED0025,62,2026-06-23 14:00:00
HIST006912,PH0042,MED0025,60,2026-07-24 14:00:00
HIST006913,PH0042,MED0162,226,2025-11-26 14:00:00
HIST006914,PH0042,MED0162,175,2025-12-25 14:00:00
HIST006915,PH0042,MED0162,148,2026-01-23 14:00:00
HIST006916,PH0042,MED0162,122,2026-02-22 14:00:00
HIST006917,PH0042,MED0162,102,2026-03-24 14:00:00
HIST006918,PH0042,MED0162,89,2026-04-26 14:00:00
HIST006919,PH0042,MED0162,70,2026-05-24 14:00:00
HIST006920,PH0042,MED0162,58,2026-06-26 14:00:00
HIST006921,PH0042,MED0162,52,2026-07-26 14:00:00
HIST006922,PH0042,MED0248,59,2025-11-27 14:00:00
HIST006923,PH0042,MED0248,58,2025-12-24 14:00:00
HIST006924,PH0042,MED0248,65,2026-01-27 14:00:00
HIST006925,PH0042,MED0248,60,2026-02-24 14:00:00
HIST006926,PH0042,MED0248,66,2026-03-27 14:00:00
HIST006927,PH0042,MED0248,57,2026-04-23 14:00:00
HIST006928,PH0042,MED0248,57,2026-05-25 14:00:00
HIST006929,PH0042,MED0248,65,2026-06-25 14:00:00
HIST006930,PH0042,MED0248,61,2026-07-25 14:00:00
HIST006931,PH0042,MED0283,8,2025-11-25 14:00:00
HIST006932,PH0042,MED0283,57,2025-12-28 14:00:00
HIST006933,PH0042,MED0283,0,2026-01-23 14:00:00
HIST006934,PH0042,MED0283,0,2026-02-25 14:00:00
HIST006935,PH0042,MED0283,0,2026-03-26 14:00:00
HIST006936,PH0042,MED0283,235,2026-04-26 14:00:00
HIST006937,PH0042,MED0283,218,2026-05-24 14:00:00
HIST006938,PH0042,MED0283,222,2026-06-26 14:00:00
HIST006939,PH0042,MED0283,0,2026-07-23 14:00:00
HIST006940,PH0042,MED0197,162,2025-11-25 14:00:00
HIST006941,PH0042,MED0197,173,2025-12-26 14:00:00
HIST006942,PH0042,MED0197,158,2026-01-25 14:00:00
HIST006943,PH0042,MED0197,169,2026-02-22 14:00:00
HIST006944,PH0042,MED0197,181,2026-03-27 14:00:00
HIST006945,PH0042,MED0197,167,2026-04-27 14:00:00
HIST006946,PH0042,MED0197,181,2026-05-27 14:00:00
HIST006947,PH0042,MED0197,174,2026-06-26 14:00:00
HIST006948,PH0042,MED0197,181,2026-07-23 14:00:00
HIST006949,PH0042,MED0429,70,2025-11-25 14:00:00
HIST006950,PH0042,MED0429,81,2025-12-24 14:00:00
HIST006951,PH0042,MED0429,69,2026-01-25 14:00:00
HIST006952,PH0042,MED0429,76,2026-02-25 14:00:00
HIST006953,PH0042,MED0429,71,2026-03-25 14:00:00
HIST006954,PH0042,MED0429,78,2026-04-27 14:00:00
HIST006955,PH0042,MED0429,71,2026-05-26 14:00:00
HIST006956,PH0042,MED0429,78,2026-06-24 14:00:00
HIST006957,PH0042,MED0429,71,2026-07-24 14:00:00
HIST006958,PH0042,MED0119,50,2025-11-26 14:00:00
HIST006959,PH0042,MED0119,54,2025-12-26 14:00:00
HIST006960,PH0042,MED0119,48,2026-01-23 14:00:00
HIST006961,PH0042,MED0119,45,2026-02-23 14:00:00
HIST006962,PH0042,MED0119,51,2026-03-27 14:00:00
HIST006963,PH0042,MED0119,52,2026-04-25 14:00:00
HIST006964,PH0042,MED0119,44,2026-05-26 14:00:00
HIST006965,PH0042,MED0119,46,2026-06-22 14:00:00
HIST006966,PH0042,MED0119,50,2026-07-25 14:00:00
HIST006967,PH0042,MED0520,219,2025-11-26 14:00:00
HIST006968,PH0042,MED0520,172,2025-12-24 14:00:00
HIST006969,PH0042,MED0520,120,2026-01-26 14:00:00
HIST006970,PH0042,MED0520,83,2026-02-26 14:00:00
HIST006971,PH0042,MED0520,62,2026-03-26 14:00:00
HIST006972,PH0042,MED0520,50,2026-04-24 14:00:00
HIST006973,PH0042,MED0520,42,2026-05-23 14:00:00
HIST006974,PH0042,MED0520,32,2026-06-26 14:00:00
HIST006975,PH0042,MED0520,20,2026-07-23 14:00:00
HIST006976,PH0042,MED0009,165,2025-11-24 14:00:00
HIST006977,PH0042,MED0009,164,2025-12-28 14:00:00
HIST006978,PH0042,MED0009,162,2026-01-26 14:00:00
HIST006979,PH0042,MED0009,140,2026-02-23 14:00:00
HIST006980,PH0042,MED0009,149,2026-03-28 14:00:00
HIST006981,PH0042,MED0009,164,2026-04-26 14:00:00
HIST006982,PH0042,MED0009,144,2026-05-24 14:00:00
HIST006983,PH0042,MED0009,163,2026-06-24 14:00:00
HIST006984,PH0042,MED0009,157,2026-07-26 14:00:00
HIST006985,PH0042,MED0472,70,2025-11-24 14:00:00
HIST006986,PH0042,MED0472,61,2025-12-24 14:00:00
HIST006987,PH0042,MED0472,71,2026-01-25 14:00:00
HIST006988,PH0042,MED0472,70,2026-02-24 14:00:00
HIST006989,PH0042,MED0472,61,2026-03-28 14:00:00
HIST006990,PH0042,MED0472,69,2026-04-25 14:00:00
HIST006991,PH0042,MED0472,61,2026-05-25 14:00:00
HIST006992,PH0042,MED0472,71,2026-06-25 14:00:00
HIST006993,PH0042,MED0472,62,2026-07-26 14:00:00
HIST006994,PH0042,MED0017,261,2025-11-24 14:00:00
HIST006995,PH0042,MED0017,232,2025-12-26 14:00:00
HIST006996,PH0042,MED0017,249,2026-01-23 14:00:00
HIST006997,PH0042,MED0017,246,2026-02-26 14:00:00
HIST006998,PH0042,MED0017,258,2026-03-24 14:00:00
HIST006999,PH0042,MED0017,250,2026-04-26 14:00:00
HIST007000,PH0042,MED0017,232,2026-05-26 14:00:00
HIST007001,PH0042,MED0017,275,2026-06-22 14:00:00
HIST007002,PH0042,MED0017,238,2026-07-25 14:00:00
HIST007003,PH0042,MED0349,188,2025-11-26 14:00:00
HIST007004,PH0042,MED0349,179,2025-12-25 14:00:00
HIST007005,PH0042,MED0349,192,2026-01-25 14:00:00
HIST007006,PH0042,MED0349,197,2026-02-26 14:00:00
HIST007007,PH0042,MED0349,180,2026-03-25 14:00:00
HIST007008,PH0042,MED0349,179,2026-04-23 14:00:00
HIST007009,PH0042,MED0349,182,2026-05-23 14:00:00
HIST007010,PH0042,MED0349,204,2026-06-23 14:00:00
HIST007011,PH0042,MED0349,208,2026-07-23 14:00:00
HIST007012,PH0042,MED0221,209,2025-11-28 14:00:00
HIST007013,PH0042,MED0221,215,2025-12-26 14:00:00
HIST007014,PH0042,MED0221,243,2026-01-27 14:00:00
HIST007015,PH0042,MED0221,204,2026-02-23 14:00:00
HIST007016,PH0042,MED0221,240,2026-03-28 14:00:00
HIST007017,PH0042,MED0221,246,2026-04-23 14:00:00
HIST007018,PH0042,MED0221,235,2026-05-26 14:00:00
HIST007019,PH0042,MED0221,245,2026-06-23 14:00:00
HIST007020,PH0042,MED0221,217,2026-07-22 14:00:00
HIST007021,PH0043,MED0409,66,2025-11-24 14:00:00
HIST007022,PH0043,MED0409,51,2025-12-24 14:00:00
HIST007023,PH0043,MED0409,45,2026-01-23 14:00:00
HIST007024,PH0043,MED0409,33,2026-02-26 14:00:00
HIST007025,PH0043,MED0409,26,2026-03-28 14:00:00
HIST007026,PH0043,MED0409,20,2026-04-26 14:00:00
HIST007027,PH0043,MED0409,12,2026-05-25 14:00:00
HIST007028,PH0043,MED0409,6,2026-06-26 14:00:00
HIST007029,PH0043,MED0409,1,2026-07-24 14:00:00
HIST007030,PH0043,MED0041,164,2025-11-25 14:00:00
HIST007031,PH0043,MED0041,157,2025-12-24 14:00:00
HIST007032,PH0043,MED0041,160,2026-01-23 14:00:00
HIST007033,PH0043,MED0041,180,2026-02-25 14:00:00
HIST007034,PH0043,MED0041,183,2026-03-28 14:00:00
HIST007035,PH0043,MED0041,155,2026-04-23 14:00:00
HIST007036,PH0043,MED0041,162,2026-05-23 14:00:00
HIST007037,PH0043,MED0041,153,2026-06-23 14:00:00
HIST007038,PH0043,MED0041,177,2026-07-22 14:00:00
HIST007039,PH0043,MED0348,141,2025-11-25 14:00:00
HIST007040,PH0043,MED0348,126,2025-12-25 14:00:00
HIST007041,PH0043,MED0348,127,2026-01-26 14:00:00
HIST007042,PH0043,MED0348,144,2026-02-23 14:00:00
HIST007043,PH0043,MED0348,142,2026-03-28 14:00:00
HIST007044,PH0043,MED0348,148,2026-04-27 14:00:00
HIST007045,PH0043,MED0348,152,2026-05-25 14:00:00
HIST007046,PH0043,MED0348,139,2026-06-23 14:00:00
HIST007047,PH0043,MED0348,136,2026-07-25 14:00:00
HIST007048,PH0043,MED0265,5,2025-11-24 14:00:00
HIST007049,PH0043,MED0265,8,2025-12-26 14:00:00
HIST007050,PH0043,MED0265,0,2026-01-27 14:00:00
HIST007051,PH0043,MED0265,0,2026-02-25 14:00:00
HIST007052,PH0043,MED0265,29,2026-03-25 14:00:00
HIST007053,PH0043,MED0265,0,2026-04-25 14:00:00
HIST007054,PH0043,MED0265,13,2026-05-25 14:00:00
HIST007055,PH0043,MED0265,0,2026-06-23 14:00:00
HIST007056,PH0043,MED0265,108,2026-07-24 14:00:00
HIST007057,PH0043,MED0131,107,2025-11-26 14:00:00
HIST007058,PH0043,MED0131,105,2025-12-28 14:00:00
HIST007059,PH0043,MED0131,94,2026-01-23 14:00:00
HIST007060,PH0043,MED0131,108,2026-02-23 14:00:00
HIST007061,PH0043,MED0131,89,2026-03-25 14:00:00
HIST007062,PH0043,MED0131,91,2026-04-26 14:00:00
HIST007063,PH0043,MED0131,91,2026-05-24 14:00:00
HIST007064,PH0043,MED0131,102,2026-06-22 14:00:00
HIST007065,PH0043,MED0131,99,2026-07-23 14:00:00
HIST007066,PH0043,MED0458,0,2025-11-27 14:00:00
HIST007067,PH0043,MED0458,28,2025-12-24 14:00:00
HIST007068,PH0043,MED0458,0,2026-01-24 14:00:00
HIST007069,PH0043,MED0458,0,2026-02-22 14:00:00
HIST007070,PH0043,MED0458,0,2026-03-24 14:00:00
HIST007071,PH0043,MED0458,0,2026-04-24 14:00:00
HIST007072,PH0043,MED0458,0,2026-05-24 14:00:00
HIST007073,PH0043,MED0458,298,2026-06-26 14:00:00
HIST007074,PH0043,MED0458,0,2026-07-22 14:00:00
HIST007075,PH0043,MED0425,220,2025-11-28 14:00:00
HIST007076,PH0043,MED0425,198,2025-12-28 14:00:00
HIST007077,PH0043,MED0425,202,2026-01-24 14:00:00
HIST007078,PH0043,MED0425,232,2026-02-24 14:00:00
HIST007079,PH0043,MED0425,211,2026-03-28 14:00:00
HIST007080,PH0043,MED0425,203,2026-04-27 14:00:00
HIST007081,PH0043,MED0425,214,2026-05-25 14:00:00
HIST007082,PH0043,MED0425,193,2026-06-26 14:00:00
HIST007083,PH0043,MED0425,215,2026-07-26 14:00:00
HIST007084,PH0043,MED0218,246,2025-11-28 14:00:00
HIST007085,PH0043,MED0218,247,2025-12-24 14:00:00
HIST007086,PH0043,MED0218,249,2026-01-27 14:00:00
HIST007087,PH0043,MED0218,233,2026-02-22 14:00:00
HIST007088,PH0043,MED0218,245,2026-03-26 14:00:00
HIST007089,PH0043,MED0218,232,2026-04-25 14:00:00
HIST007090,PH0043,MED0218,257,2026-05-24 14:00:00
HIST007091,PH0043,MED0218,250,2026-06-26 14:00:00
HIST007092,PH0043,MED0218,238,2026-07-25 14:00:00
HIST007093,PH0043,MED0094,105,2025-11-27 14:00:00
HIST007094,PH0043,MED0094,118,2025-12-25 14:00:00
HIST007095,PH0043,MED0094,126,2026-01-26 14:00:00
HIST007096,PH0043,MED0094,128,2026-02-24 14:00:00
HIST007097,PH0043,MED0094,126,2026-03-25 14:00:00
HIST007098,PH0043,MED0094,118,2026-04-25 14:00:00
HIST007099,PH0043,MED0094,106,2026-05-27 14:00:00
HIST007100,PH0043,MED0094,116,2026-06-24 14:00:00
HIST007101,PH0043,MED0094,118,2026-07-26 14:00:00
HIST007102,PH0043,MED0194,114,2025-11-27 14:00:00
HIST007103,PH0043,MED0194,136,2025-12-28 14:00:00
HIST007104,PH0043,MED0194,141,2026-01-25 14:00:00
HIST007105,PH0043,MED0194,121,2026-02-25 14:00:00
HIST007106,PH0043,MED0194,121,2026-03-28 14:00:00
HIST007107,PH0043,MED0194,134,2026-04-27 14:00:00
HIST007108,PH0043,MED0194,117,2026-05-23 14:00:00
HIST007109,PH0043,MED0194,90,2026-06-23 14:00:00
HIST007110,PH0043,MED0194,90,2026-07-26 14:00:00
HIST007111,PH0043,MED0054,148,2025-11-26 14:00:00
HIST007112,PH0043,MED0054,158,2025-12-27 14:00:00
HIST007113,PH0043,MED0054,161,2026-01-24 14:00:00
HIST007114,PH0043,MED0054,169,2026-02-23 14:00:00
HIST007115,PH0043,MED0054,147,2026-03-25 14:00:00
HIST007116,PH0043,MED0054,162,2026-04-25 14:00:00
HIST007117,PH0043,MED0054,156,2026-05-23 14:00:00
HIST007118,PH0043,MED0054,143,2026-06-22 14:00:00
HIST007119,PH0043,MED0054,152,2026-07-25 14:00:00
HIST007120,PH0043,MED0229,214,2025-11-27 14:00:00
HIST007121,PH0043,MED0229,193,2025-12-26 14:00:00
HIST007122,PH0043,MED0229,197,2026-01-26 14:00:00
HIST007123,PH0043,MED0229,208,2026-02-26 14:00:00
HIST007124,PH0043,MED0229,183,2026-03-28 14:00:00
HIST007125,PH0043,MED0229,213,2026-04-27 14:00:00
HIST007126,PH0043,MED0229,200,2026-05-25 14:00:00
HIST007127,PH0043,MED0229,201,2026-06-22 14:00:00
HIST007128,PH0043,MED0229,186,2026-07-25 14:00:00
HIST007129,PH0043,MED0503,37,2025-11-25 14:00:00
HIST007130,PH0043,MED0503,43,2025-12-25 14:00:00
HIST007131,PH0043,MED0503,43,2026-01-25 14:00:00
HIST007132,PH0043,MED0503,40,2026-02-26 14:00:00
HIST007133,PH0043,MED0503,44,2026-03-27 14:00:00
HIST007134,PH0043,MED0503,39,2026-04-27 14:00:00
HIST007135,PH0043,MED0503,38,2026-05-25 14:00:00
HIST007136,PH0043,MED0503,42,2026-06-26 14:00:00
HIST007137,PH0043,MED0503,36,2026-07-24 14:00:00
HIST007138,PH0043,MED0207,159,2025-11-25 14:00:00
HIST007139,PH0043,MED0207,163,2025-12-26 14:00:00
HIST007140,PH0043,MED0207,163,2026-01-25 14:00:00
HIST007141,PH0043,MED0207,169,2026-02-25 14:00:00
HIST007142,PH0043,MED0207,162,2026-03-24 14:00:00
HIST007143,PH0043,MED0207,154,2026-04-26 14:00:00
HIST007144,PH0043,MED0207,169,2026-05-26 14:00:00
HIST007145,PH0043,MED0207,158,2026-06-25 14:00:00
HIST007146,PH0043,MED0207,159,2026-07-23 14:00:00
HIST007147,PH0043,MED0462,235,2025-11-28 14:00:00
HIST007148,PH0043,MED0462,233,2025-12-24 14:00:00
HIST007149,PH0043,MED0462,230,2026-01-27 14:00:00
HIST007150,PH0043,MED0462,246,2026-02-25 14:00:00
HIST007151,PH0043,MED0462,233,2026-03-25 14:00:00
HIST007152,PH0043,MED0462,214,2026-04-23 14:00:00
